"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","price","special_price","weight","msrp","status","is_recurring","visibility","enable_googlecheckout","tax_class_id","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","adurl"
"admin","base","Default","simple","3,6","7193153","0","Бюстгальтер Push-up","","","/5/2/52697c4f-255651.jpg","/5/2/52697c4f-255651.jpg","/5/2/52697c4f-255651.jpg","bjustgal-ter-push-up","bjustgal-ter-push-up.html","","No layout updates","","","","","","","Use config","No","2199.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер Push-up. MEY. Соблазнительное кружево. Чашечки на косточках, металлический логотип со стразом на перемычке. Удобный покрой спинки - отлично сидит.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер Push-up","0","simple","","",""
"admin","base","Default","simple","3,6","7193155","0","Бюстгальтер","","","/c/5/c5560b20-255653.jpg","/c/5/c5560b20-255653.jpg","/c/5/c5560b20-255653.jpg","bjustgal-ter","bjustgal-ter-93.html","","No layout updates","","","","","","","Use config","No","1899.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер. PASSIONATA. Мягкие чашечки, украшенные тюлем, незаметен под одеждой! Двойные бретели, украшенные декоративной бабочкой. Легкий, ""дышащий"", быстросохнущий материал.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер","0","simple","","",""
"admin","base","Default","simple","3,6","7193262","0","Бюстгальтер-минимайзер","","","/0/d/0d916274-257450.jpg","/0/d/0d916274-257450.jpg","/0/d/0d916274-257450.jpg","bjustgal-ter-minimajzer","bjustgal-ter-minimajzer.html","","No layout updates","","","","","","","Use config","No","799.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер-минимайзер. На косточках. Специальный покрой визуально делает грудь меньше. Благородное кружево, мягкие бретели с отделкой для оптимального комфорта.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер-минимайзер","0","simple","","",""
"admin","base","Default","simple","3,11","7193573","0","Корсет","","","/2/5/25615e8b-257789.jpg","/2/5/25615e8b-257789.jpg","/2/5/25615e8b-257789.jpg","korset","korset.html","","No layout updates","","","","","","","Use config","No","1299.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Корсет. Невероятный моделирующий и поддерживающий эффект! Спереди застегивается на крючки, регулируемые бретели. Отлично сидит благодаря силиконовой ленте внизу. Можно носить вместе с бюстгальтером Push-up!","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Корсет","0","simple","","",""
"admin","base","Default","simple","3,6","7193616","0","Бюстгальтер, 2 штуки","","","/b/0/b0099811-257834.jpg","/b/0/b0099811-257834.jpg","/b/0/b0099811-257834.jpg","bjustgal-ter-2-shtuki","bjustgal-ter-2-shtuki.html","","No layout updates","","","","","","","Use config","No","899.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер, 2 штуки. На косточках. 1х белый с привлекательной вышивкой черно-белого цвета и 1х с однотонной вышивкой на чашечках. Мягкие бретели снимают нагрузку с плеч.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер, 2 штуки","0","simple","","",""
"admin","base","Default","simple","3,5","7193679","0","Шортики, 4 штуки","","","/1/2/12590b7a-257900.jpg","/1/2/12590b7a-257900.jpg","/1/2/12590b7a-257900.jpg","shortiki-4-shtuki","shortiki-4-shtuki.html","","No layout updates","","","","","","","Use config","No","799.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Шортики, 4 штуки. Завышенная линия талии. В наборе: 2х с цветочным рисунком + 1х черный + 1х красный.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Шортики, 4 штуки","0","simple","","",""
"admin","base","Default","simple","3,6","7193696","0","Бюстгальтер","","","/3/9/39571335-257918.jpg","/3/9/39571335-257918.jpg","/3/9/39571335-257918.jpg","bjustgal-ter","bjustgal-ter-94.html","","No layout updates","","","","","","","Use config","No","799.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер. На косточках, уплотненные чашечки. Бретели украшены стразами.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер","0","simple","","",""
"admin","base","Default","simple","3,6","7193718","0","Бюстгальтер, 3 штуки","","","/3/d/3d6badf7-257943.jpg","/3/d/3d6badf7-257943.jpg","/3/d/3d6badf7-257943.jpg","bjustgal-ter-3-shtuki","bjustgal-ter-3-shtuki.html","","No layout updates","","","","","","","Use config","No","699.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер, 3 штуки. Без косточек, бесшовные чашечки. В комплекте: 2х белый + 1х голубой, или 1х цвет баклажана + 2х черный, или 1х черный + 1х белый + 1х красный.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер, 3 штуки","0","simple","","",""
"admin","base","Default","simple","3,5","7193800","0","Трусики, 4 штуки","","","/d/b/dbef5274-258033.jpg","/d/b/dbef5274-258033.jpg","/d/b/dbef5274-258033.jpg","trusiki-4-shtuki","trusiki-4-shtuki.html","","No layout updates","","","","","","","Use config","No","599.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Трусики, 4 штуки. Цветочная вышивка. В комплекте: 1х лавандовый + 1х розовый + 1х светло-желтый + 1х абрикосовый.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Трусики, 4 штуки","0","simple","","",""
"admin","base","Default","simple","3,11","7194195","0","Моделирующее боди","","","/0/4/0419d622-258456.jpg","/0/4/0419d622-258456.jpg","/0/4/0419d622-258456.jpg","modelirujuschee-bodi","modelirujuschee-bodi.html","","No layout updates","","","","","","","Use config","No","999.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Моделирующее боди. Создает привлекательный силуэт. На косточках, бесшовные чашечки, комфортные мягкие бретели. Поддерживающие косточки сбоку. Застежка на спинке, внизу на крючках.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Моделирующее боди","0","simple","","",""
"admin","base","Default","simple","3,11","7194254","0","Моделирующий топ","","","/b/f/bfed314e-258518.jpg","/b/f/bfed314e-258518.jpg","/b/f/bfed314e-258518.jpg","modelirujuschij-top","modelirujuschij-top.html","","No layout updates","","","","","","","Use config","No","999.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Моделирующий топ. Создает очаровательный силуэт, визуально моделирует область живота и талии.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Моделирующий топ","0","simple","","",""
"admin","base","Default","simple","","7194310","0","Спортивный бюстгальтер","","","/0/6/06c675c4-258576.jpg","/0/6/06c675c4-258576.jpg","/0/6/06c675c4-258576.jpg","sportivnyj-bjustgal-ter","sportivnyj-bjustgal-ter.html","","No layout updates","","","","","","","Use config","No","999.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Спортивный бюстгальтер. Без косточек, бесшовные чашечки, комфортная незаметная резинка под грудью. Застежка на спинке, регулируемые бретели на подкладке из хлопка.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Спортивный бюстгальтер","0","simple","","",""
"admin","base","Default","simple","3,6","7194330","0","Бюстгальтер, 2 штуки","","","/1/b/1b499f4b-258600.jpg","/1/b/1b499f4b-258600.jpg","/1/b/1b499f4b-258600.jpg","bjustgal-ter-2-shtuki","bjustgal-ter-2-shtuki-82.html","","No layout updates","","","","","","","Use config","No","699.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер, 2 штуки. На косточках. Спереди и на бретелях великолепное кружево.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер, 2 штуки","0","simple","","",""
"admin","base","Default","simple","3,4","7194830","0","Боди","","","/7/3/73d57b06-259144.jpg","/7/3/73d57b06-259144.jpg","/7/3/73d57b06-259144.jpg","bodi","bodi-54.html","","No layout updates","","","","","","","Use config","No","999.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Женское белье боди. На косточках, полупрозрачное кружево, уплотненные чашечки, вставки спереди, на спинке и по бокам из блестящего материала.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Боди","0","simple","","",""
"admin","base","Default","simple","3,6","7194939","0","Бюстгальтер, 3 штуки","","","/a/5/a51926c1-259263.jpg","/a/5/a51926c1-259263.jpg","/a/5/a51926c1-259263.jpg","bjustgal-ter-3-shtuki","bjustgal-ter-3-shtuki-53.html","","No layout updates","","","","","","","Use config","No","799.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер, 3 штуки. На косточках, отстрочка, без подкладки. Эластичное кружево.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер, 3 штуки","0","simple","","",""
"admin","base","Default","simple","3,5","7196128","0","Трусики Buffalo","","","/a/8/a8de14c3-260693.jpg","/a/8/a8de14c3-260693.jpg","/a/8/a8de14c3-260693.jpg","trusiki-buffalo","trusiki-buffalo.html","","No layout updates","","","","","","","Use config","No","399.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Трусики. Спереди 2 декоративных пуговицы.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Трусики Buffalo","0","simple","","",""
"admin","base","Default","simple","3,6","7196182","0","Бюстгальтер Lascana","","","/b/f/bfa1f545-260749.jpg","/b/f/bfa1f545-260749.jpg","/b/f/bfa1f545-260749.jpg","bjustgal-ter-lascana","bjustgal-ter-lascana.html","","No layout updates","","","","","","","Use config","No","1199.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер на косточках. LASCANA. В модную полоску. Из сеточки-меш. Верх чашечек отделан контрастной декоративной лентой и кружевом. Красивая отделка бретелей. По бокам вставки из материала Microtouch. Регулируемые бретели и застежка сзади.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер Lascana","0","simple","","",""
"admin","base","Default","simple","3,5","7196189","0","Стринги Buffalo","","","/0/7/07ebd0be-260756.jpg","/0/7/07ebd0be-260756.jpg","/0/7/07ebd0be-260756.jpg","stringi-buffalo","stringi-buffalo.html","","No layout updates","","","","","","","Use config","No","299.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Стринги. Спереди 2 декоративных пуговицы. Эластичный пояс.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Стринги Buffalo","0","simple","","",""
"admin","base","Default","simple","3,6","7196195","0","Бюстгальтер Push-up Lascana","","","/c/a/ca1a49d4-260762.jpg","/c/a/ca1a49d4-260762.jpg","/c/a/ca1a49d4-260762.jpg","bjustgal-ter-push-up-lascana","bjustgal-ter-push-up-lascana-59.html","","No layout updates","","","","","","","Use config","No","1299.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер Push-up. Втачные подушечки для великолепного декольте. Чашечки присборены внизу. По бокам и на перемычке жаккардовое кружево.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер Push-up Lascana","0","simple","","",""
"admin","base","Default","simple","3,10","7196230","0","Комплект:","","","/8/e/8e849635-260798.jpg","/8/e/8e849635-260798.jpg","/8/e/8e849635-260798.jpg","komplekt","komplekt.html","","No layout updates","","","","","","","Use config","No","799.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Комплект: бюстгальтер Push-up и стринги. FLASHLIGHTS. С очаровательным рисунком ""Звезды"". Чашечки и проймы спереди отделаны кружевом. Съемные подушечки.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Комплект:","0","simple","","",""
"admin","base","Default","simple","3,6","7196300","0","Бюстгальтер Lascana","","","/c/a/ca1a49d4-260871.jpg","/c/a/ca1a49d4-260871.jpg","/c/a/ca1a49d4-260871.jpg","bjustgal-ter-lascana","bjustgal-ter-lascana-65.html","","No layout updates","","","","","","","Use config","No","1299.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер с мягкими чашечками. Чашечки украшены вставками из кружева.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер Lascana","0","simple","","",""
"admin","base","Default","simple","3,5","7196346","0","Стринги","","","/f/6/f6b6002c-260917.jpg","/f/6/f6b6002c-260917.jpg","/f/6/f6b6002c-260917.jpg","stringi","stringi.html","","No layout updates","","","","","","","Use config","No","299.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Стринги. Пояс из мягкого, эластичного кружева.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Стринги","0","simple","","",""
"admin","base","Default","simple","3,6","7196493","0","Бюстгальтер, 2 штуки NUANCE","","","/2/b/2be6d397-261077.jpg","/2/b/2be6d397-261077.jpg","/2/b/2be6d397-261077.jpg","bjustgal-ter-2-shtuki-nuance","bjustgal-ter-2-shtuki-nuance.html","","No layout updates","","","","","","","Use config","No","999.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер, 2 штуки. NUANCE. Бесшовные чашечки без косточек. Верх чашечек украшен модным материалом в полоску. Мягкие бретели на подкладке для наилучшей поддержки. Регулируемые бретели и застежка сзади.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер, 2 штуки NUANCE","0","simple","","",""
"admin","base","Default","simple","3,6","7196602","0","Бюстгальтер Lascana","","","/2/e/2e6c3129-261190.jpg","/2/e/2e6c3129-261190.jpg","/2/e/2e6c3129-261190.jpg","bjustgal-ter-lascana","bjustgal-ter-lascana-66.html","","No layout updates","","","","","","","Use config","No","1699.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер с мягкими чашечками. LASCANA. Из нежной сеточки в горошек. Красивая отделка бретелей. Регулируемые бретели и застежка сзади.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер Lascana","0","simple","","",""
"admin","base","Default","simple","3,6","7196625","0","Бюстгальтер Lascana","","","/d/f/df509bc1-261213.jpg","/d/f/df509bc1-261213.jpg","/d/f/df509bc1-261213.jpg","bjustgal-ter-lascana","bjustgal-ter-lascana-67.html","","No layout updates","","","","","","","Use config","No","1299.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер с мягкими чашечками. LASCANA. Спереди отделка жаккардовым кружевом. Мягкие бретели на подкладке для наибольшего комфорта. Регулируемые бретели и застежка сзади. Мягкий материал.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер Lascana","0","simple","","",""
"admin","base","Default","simple","3,6","7196699","0","Бюстгальтер, 2 штуки PETITE FLEUR","","","/e/c/ec7859e2-261289.jpg","/e/c/ec7859e2-261289.jpg","/e/c/ec7859e2-261289.jpg","bjustgal-ter-2-shtuki-petite-fleur","bjustgal-ter-2-shtuki-petite-fleur-91.html","","No layout updates","","","","","","","Use config","No","999.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер, 2 штуки. PETITE FLEUR. Бесшовные чашечки без косточек. Очаровательная окантовка. Регулируемые бретели и застежка сзади. Высококачественный материал.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер, 2 штуки PETITE FLEUR","0","simple","","",""
"admin","base","Default","simple","3,6","7196913","0","Бюстгальтер","","","/3/8/38e9760c-261519.jpg","/3/8/38e9760c-261519.jpg","/3/8/38e9760c-261519.jpg","bjustgal-ter","bjustgal-ter-95.html","","No layout updates","","","","","","","Use config","No","799.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер на косточках. Чашечки из прозрачной сеточки, украшены великолепной вышивкой.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер","0","simple","","",""
"admin","base","Default","simple","3,5","7196986","0","Трусики","","","/5/8/584c5911-261600.jpg","/5/8/584c5911-261600.jpg","/5/8/584c5911-261600.jpg","trusiki","trusiki-112.html","","No layout updates","","","","","","","Use config","No","499.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Трусики. Пояс украшен кружевом спереди.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Трусики","0","simple","","",""
"admin","base","Default","simple","3,5","7197553","0","Трусики","","","/2/8/28189d0b-262222.jpg","/2/8/28189d0b-262222.jpg","/2/8/28189d0b-262222.jpg","trusiki","trusiki-113.html","","No layout updates","","","","","","","Use config","No","499.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Трусики. Спереди отделка кружевом и декоративная жемчужина, полупрозрачный материал.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Трусики","0","simple","","",""
"admin","base","Default","simple","3,5","7197581","0","Трусики","","","/c/5/c57466c3-262284.jpg","/c/5/c57466c3-262284.jpg","/c/5/c57466c3-262284.jpg","trusiki","trusiki-114.html","","No layout updates","","","","","","","Use config","No","599.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Трусики. Спереди из полупрозрачного материала, отделка кружевом.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Трусики","0","simple","","",""
"admin","base","Default","simple","3,6","7197716","0","Бюстгальтер-минимайзер NUANCE","","","/7/7/77de69ec-262440.jpg","/7/7/77de69ec-262440.jpg","/7/7/77de69ec-262440.jpg","bjustgal-ter-minimajzer-nuance","bjustgal-ter-minimajzer-nuance.html","","No layout updates","","","","","","","Use config","No","699.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер-минимайзер. NUANCE. Стильный рисунок. Великолепный покрой - для красивого декольте. Визуально увеличивает грудь. Спереди очаровательные вставки из сеточки. Регулируемые бретели и застежка сзади.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер-минимайзер NUANCE","0","simple","","",""
"admin","base","Default","simple","3,6","7490601","0","Бюстгальтер на косточках NUANCE","","","/2/6/26f5c123-190949.jpg","/2/6/26f5c123-190949.jpg","/2/6/26f5c123-190949.jpg","bjustgal-ter-na-kostochkah-nuance","bjustgal-ter-na-kostochkah-nuance.html","","No layout updates","","","","","","","Use config","No","699.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер NUANCE. С формирующими косточками и бесшовными чашечками. Расшитые прозрачные бретели. Ручная стирка.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер на косточках NUANCE","0","simple","","",""
"admin","base","Default","simple","3,6","7490647","0","Бюстгальтер на косточках NUANCE","","","/2/1/2171be50-228366.jpg","/2/1/2171be50-228366.jpg","/2/1/2171be50-228366.jpg","bjustgal-ter-na-kostochkah-nuance","bjustgal-ter-na-kostochkah-nuance-100.html","","No layout updates","","","","","","","Use config","No","799.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер на косточках NUANCE. Двухцветное кружево и прозрачные вставки. 2 цвета. Регулируемые бретели и застежка.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер на косточках NUANCE","0","simple","","",""
